Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,4808,5:25,6:16,2190,21.25,42.5,1,6
Regular,4808,5:36,6:27,2190,21.25,42.5,2,8
Regular,HED_D,5:37,6:07,PC_10,10.664,21.3279991,3,226
Regular,2190,5:44,6:37,4808,20.865,41.7299995,4,9
Regular,4808,5:56,6:48,2190,21.25,42.5,5,11
Regular,PC_10,6:07,6:41,HED_E,11.168,22.3409996,6,229
Regular,2190,6:38,7:35,4808,20.865,41.7299995,7,20
Regular,4808,6:42,7:40,2190,21.25,42.5,8,21
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,9,370
Regular,2190,6:48,7:45,4808,20.865,41.7299995,10,22
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,11,234
Regular,2190,6:58,7:56,4808,20.865,41.7299995,12,24
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,13,239
Regular,3127,7:22,7:36,13215,9.735,19.4699993,14,240
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,15,586
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,16,895
Regular,4808,7:42,8:42,2190,21.25,42.5,17,33
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,18,896
Regular,2190,7:49,8:49,4808,20.865,41.7299995,19,34
Regular,4808,7:52,8:52,2190,21.25,42.5,20,35
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,21,250
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,22,381
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,23,589
Regular,4808,8:03,9:03,2190,21.25,42.5,24,37
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,25,901
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,26,593
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,27,386
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,28,792
Regular,4808,8:56,9:52,2190,21.25,42.5,29,47
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,30,793
Regular,2190,8:59,9:57,4808,20.865,41.7299995,31,48
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,32,597
Regular,2190,9:09,10:07,4808,20.865,41.7299995,33,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,34,598
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,35,796
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,36,506
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,37,393
Regular,2190,9:40,10:37,4808,20.865,41.7299995,38,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,39,601
Regular,2190,10:00,10:57,4808,20.865,41.7299995,40,60
Regular,4808,10:04,10:59,2190,21.25,42.5,41,61
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,42,510
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,43,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,44,396
Regular,4808,10:14,11:09,2190,21.25,42.5,45,63
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,46,707
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,47,607
Regular,4808,10:44,11:39,2190,21.25,42.5,48,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,49,709
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,50,514
Regular,4808,11:04,11:59,2190,21.25,42.5,51,73
Regular,2190,11:09,12:07,4808,20.865,41.7299995,52,74
