Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,2190,5:07,5:59,4808,20.865,41.7299995,2,4
Regular,4808,5:10,6:01,2190,21.25,42.5,3,5
Regular,13329,5:17,5:27,PC_3,4.645,9.28999996,4,685
Regular,4808,5:25,6:16,2190,21.25,42.5,5,6
Regular,PC_6,5:27,5:52,ÖS_J,8.581,17.1669998,6,489
Regular,PC_7,5:27,5:44,JON_B,5.137,10.2790003,7,771
Regular,4808,5:36,6:27,2190,21.25,42.5,8,8
Regular,PC_7,5:45,6:06,GMV_G,9.319,18.6380005,9,574
Regular,JON_A,5:45,5:57,PC_7,5.133,10.2659998,10,772
Regular,4808,5:46,6:38,2190,21.25,42.5,11,10
Regular,PC_5,5:57,6:27,HED_E,10.088,20.1809998,12,365
Regular,ÖS_H,6:04,6:27,PC_6,8.205,16.4099998,13,492
Regular,4808,6:06,6:59,2190,21.25,42.5,14,13
Regular,2190,6:08,7:03,4808,20.865,41.7299995,15,14
Regular,4808,6:16,7:10,2190,21.25,42.5,16,15
Regular,2190,6:18,7:14,4808,20.865,41.7299995,17,16
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,18,577
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,19,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,20,18
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,21,368
Regular,4808,6:34,7:31,2190,21.25,42.5,22,19
Regular,2190,6:38,7:35,4808,20.865,41.7299995,23,20
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,24,370
Regular,2190,6:48,7:45,4808,20.865,41.7299995,25,22
Regular,4808,6:51,7:49,2190,21.25,42.5,26,23
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,27,890
Regular,13421,6:55,7:13,6480,10.809,21.618,28,204
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,29,495
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,30,373
Regular,2190,7:09,8:08,4808,20.865,41.7299995,31,26
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,32,584
Regular,4808,7:11,8:11,2190,21.25,42.5,33,27
Regular,2190,7:20,8:19,4808,20.865,41.7299995,34,28
Regular,4808,7:21,8:21,2190,21.25,42.5,35,29
Regular,3127,7:22,7:36,13215,9.735,19.4699993,36,240
Regular,2190,7:29,8:29,4808,20.865,41.7299995,37,30
Regular,4808,7:31,8:31,2190,21.25,42.5,38,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,39,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,40,498
Regular,2190,7:39,8:39,4808,20.865,41.7299995,41,32
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,42,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,43,895
Regular,4808,7:42,8:42,2190,21.25,42.5,44,33
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,45,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,46,896
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,47,380
Regular,4808,7:52,8:52,2190,21.25,42.5,48,35
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,49,248
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,50,381
Regular,2190,8:00,8:59,4808,20.865,41.7299995,51,36
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,52,590
Regular,4808,8:15,9:14,2190,21.25,42.5,53,39
Regular,13421,8:25,8:43,6480,10.809,21.618,54,207
Regular,4808,8:26,9:24,2190,21.25,42.5,55,41
