Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,F_J,5:00,5:13,MG_C,4.875,9.26249981,0,97
Regular,MG_C,5:14,5:27,F_J,4.683,8.89770031,1,98
Regular,F_J,5:30,6:08,KB_B,15.329,29.1251011,2,99
Regular,KB_B,6:19,6:57,F_J,15.023,28.5436993,3,100
Regular,F_J,7:00,7:41,KB_B,15.329,29.1251011,4,101
Regular,KB_B,7:53,8:37,F_J,15.023,28.5436993,5,102
Regular,F_J,8:40,8:55,MG_C,4.875,9.26249981,6,103
Regular,MG_C,9:00,9:27,4485,11.3,21.4699993,7,104
Regular,4485,9:30,9:58,MG_C,11.222,21.3218002,8,105
Regular,MG_C,9:58,10:18,1179,6.853,13.7060003,9,106
Regular,1179,10:29,10:47,F_J,6.274,11.2931995,10,107
Regular,F_F,10:50,11:29,3640,14.2168,27.011919,11,108
Regular,3640,11:37,12:17,F_F,14.3405,27.2469501,12,109
Regular,F_J,12:20,12:37,1179,6.331,12.6619997,13,110
Regular,1179,12:45,13:05,MG_C,6.93,12.473999,14,111
Regular,MG_C,13:15,13:28,4100,4.422,8.40180016,15,112
Regular,4100,13:29,13:42,MG_C,4.139,7.86409998,16,113
Regular,MG_C,13:45,13:58,4100,4.422,8.40180016,17,114
Regular,4100,13:59,14:12,MG_C,4.139,7.86409998,18,115
Regular,MG_C,14:27,14:48,1179,6.853,13.7060003,19,116
Regular,1179,14:49,15:07,F_J,6.274,11.2931995,20,117
Regular,F_J,15:10,15:28,1179,6.331,12.6619997,21,118
Regular,1179,15:29,15:47,F_J,6.274,11.2931995,22,119
Regular,F_J,15:50,16:08,1179,6.331,12.6619997,23,120
Regular,1179,16:09,16:27,F_J,6.274,11.2931995,24,121
Regular,F_J,16:30,16:48,1179,6.331,12.6619997,25,122
Regular,1179,16:49,17:07,F_J,6.274,11.2931995,26,123
Regular,F_F,17:10,17:26,5175,6.308,11.9851999,27,124
Regular,F_F,17:40,17:56,5175,6.308,11.9851999,28,125
Regular,F_F,18:10,18:25,5175,6.308,11.9851999,29,126
Regular,F_F,5:15,5:49,3640,14.2168,27.011919,30,247
Regular,1179,6:11,6:27,F_J,6.274,11.2931995,31,248
Regular,F_E,6:30,6:38,3245,3.312,6.29279995,32,249
Regular,3245,6:39,6:47,F_E,3.148,5.98119974,33,250
Regular,F_F,6:50,7:31,3640,14.2168,27.011919,34,251
Regular,1119,7:58,8:18,3645,9.973,18.948698,35,252
Regular,F_G,8:35,9:05,3180,11.809,22.4370995,36,253
Regular,F_F,13:50,14:31,3640,14.2168,27.011919,37,254
Regular,3640,14:36,15:12,F_K,13.098,24.886198,38,255
Regular,F_E,15:30,15:38,3245,3.312,6.29279995,39,256
Regular,3245,15:39,15:47,F_E,3.148,5.98119974,40,257
Regular,F_G,15:50,16:20,3180,11.809,22.4370995,41,258
Regular,1760,16:30,16:53,5630,10.334,19.6345997,42,259
Regular,F_E,17:30,17:38,3245,3.312,6.29279995,43,260
Regular,3245,17:39,17:47,F_E,3.148,5.98119974,44,261
Regular,F_F,17:50,18:29,3640,14.2168,27.011919,45,262
Regular,3640,18:38,19:17,F_F,14.3405,27.2469501,46,263
Regular,F_E,19:20,19:31,5125,5.09,9.67100048,47,264
Regular,5125,19:38,19:57,F_F,8.632,16.4007988,48,265
Regular,F_J,20:00,20:14,MG_C,4.875,9.26249981,49,266
Regular,F_K,20:47,21:11,4100,10.509,19.9671001,50,267
Regular,4100,21:15,21:37,F_K,8.185,15.5515003,51,268
Regular,F_K,21:47,22:11,4100,10.509,19.9671001,52,269
Regular,4100,22:15,22:37,F_K,8.185,15.5515003,53,270
Regular,F_J,22:45,23:01,1179,6.331,12.6619997,54,271
Regular,1179,23:10,23:28,MG_C,6.93,12.473999,55,272
Regular,MG_C,23:29,23:47,1179,6.853,13.7060003,56,273
Regular,1179,23:59,24:12,F_J,6.274,11.2931995,57,274
Regular,3180,24:31,24:57,F_G,12.044,22.8835983,58,275
Regular,F_J,25:00,25:12,MG_C,4.875,9.26249981,59,276
Regular,MG_C,25:15,25:27,F_J,4.683,8.89770031,60,277
