Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_7,6:10,6:31,GMV_G,9.319,18.6380005,0,576
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,1,580
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,2,236
Regular,3127,7:46,8:00,13215,9.735,19.4699993,3,245
Regular,13329,8:10,8:30,6480,11.706,23.4120007,4,217
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,5,904
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,6,906
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,7,257
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,8,262
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,9,608
Regular,GMV_H,11:22,11:47,PC_7,9.153,18.3059998,10,612
Regular,PC_7,11:50,12:14,GMV_G,9.319,18.6380005,11,616
Regular,GMV_H,12:22,12:47,PC_7,9.153,18.3059998,12,620
Regular,ÖS_H,15:34,15:57,PC_6,8.205,16.4099998,13,534
Regular,PC_5,15:57,16:29,HED_E,10.088,20.1809998,14,438
Regular,HED_D,16:38,17:07,PC_5,9.931,19.8619995,15,446
Regular,PC_9,17:07,17:24,JON_B,6.191,12.3870001,16,952
Regular,JON_A,17:33,17:47,PC_9,6.171,12.342,17,955
Regular,PC_9,17:47,18:04,JON_B,6.191,12.3870001,18,956
Regular,JON_A,18:13,18:27,PC_9,6.171,12.342,19,959
Regular,PC_3,18:27,18:43,13329,4.783,9.5710001,20,742
Regular,13329,18:46,18:57,PC_3,4.645,9.28999996,21,743
Regular,PC_6,18:57,19:23,ÖS_J,8.581,17.1669998,22,547
Regular,ÖS_H,19:36,19:57,PC_6,8.205,16.4099998,23,550
Regular,PC_5,19:57,20:25,HED_E,10.088,20.1809998,24,466
Regular,HED_D,20:33,20:57,PC_5,9.931,19.8619995,25,469
Regular,PC_5,20:57,21:25,HED_E,10.088,20.1809998,26,470
Regular,HED_D,21:33,21:57,PC_5,9.931,19.8619995,27,473
Regular,PC_7,21:57,22:14,JON_B,5.137,10.2790003,28,865
Regular,JON_A,22:15,22:27,PC_7,5.133,10.2659998,29,866
Regular,PC_7,22:27,22:44,JON_B,5.137,10.2790003,30,867
Regular,JON_A,22:45,22:57,PC_7,5.133,10.2659998,31,868
Regular,PC_7,22:57,23:14,JON_B,5.137,10.2790003,32,869
Regular,JON_A,23:15,23:27,PC_7,5.133,10.2659998,33,870
Regular,PC_3,23:27,23:43,13329,4.783,9.5710001,34,762
Regular,13329,23:46,23:57,PC_3,4.645,9.28999996,35,763
Regular,PC_6,23:57,24:22,ÖS_J,8.581,17.1669998,36,567
