Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,ÖS_H,5:34,5:57,PC_6,8.205,16.4099998,0,490
Regular,PC_7,5:57,6:14,JON_B,5.137,10.2790003,1,773
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,2,888
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,3,233
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,4,377
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,5,787
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,6,790
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,7,791
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,8,794
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,9,391
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,10,394
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,11,801
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,12,804
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,13,401
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,14,404
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,15,811
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,16,814
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,17,413
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,18,416
Regular,PC_5,13:37,14:08,HED_E,10.088,20.1809998,19,419
Regular,HED_D,14:10,14:37,PC_5,9.931,19.8619995,20,422
Regular,PC_7,14:37,14:54,JON_B,5.137,10.2790003,21,827
Regular,JON_A,15:05,15:17,PC_7,5.133,10.2659998,22,830
Regular,PC_5,15:17,15:48,HED_E,10.088,20.1809998,23,431
Regular,HED_D,15:58,16:27,PC_5,9.931,19.8619995,24,439
Regular,PC_6,16:27,16:54,ÖS_J,8.581,17.1669998,25,537
Regular,ÖS_H,17:04,17:27,PC_6,8.205,16.4099998,26,540
Regular,PC_6,17:27,17:54,ÖS_J,8.581,17.1669998,27,541
Regular,ÖS_H,18:05,18:27,PC_6,8.205,16.4099998,28,544
Regular,PC_6,18:27,18:53,ÖS_J,8.581,17.1669998,29,545
Regular,ÖS_H,19:05,19:27,PC_6,8.205,16.4099998,30,548
Regular,PC_6,19:27,19:53,ÖS_J,8.581,17.1669998,31,549
Regular,ÖS_H,20:06,20:27,PC_6,8.205,16.4099998,32,552
Regular,PC_5,20:27,20:55,HED_E,10.088,20.1809998,33,468
Regular,HED_D,21:03,21:27,PC_5,9.931,19.8619995,34,471
Regular,PC_7,21:27,21:44,JON_B,5.137,10.2790003,35,863
Regular,JON_A,21:45,21:57,PC_7,5.133,10.2659998,36,864
Regular,PC_6,21:57,22:22,ÖS_J,8.581,17.1669998,37,559
Regular,ÖS_H,22:36,22:57,PC_6,8.205,16.4099998,38,562
Regular,PC_5,22:57,23:25,HED_E,10.088,20.1809998,39,478
Regular,HED_D,23:34,23:57,PC_5,9.931,19.8619995,40,481
Regular,PC_3,23:57,24:13,13329,4.783,9.5710001,41,764
Regular,13329,24:16,24:27,PC_3,4.645,9.28999996,42,765
Regular,PC_9,24:27,24:42,JON_B,6.191,12.3870001,43,984
Regular,JON_A,24:45,24:57,PC_9,6.171,12.342,44,985
Regular,PC_10,24:57,25:26,HED_E,11.168,22.3409996,45,357
