VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,4:30,5:21,2190,,0.51,0.0,96.7010574,,21.25,42.5,78.7260971,,1
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,4:50,5:41,2190,,0.51,0.02,96.7010574,,21.25,42.5,78.7260971,,3
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,5:26,6:19,4808,,0.53,0.07,83.4276962,,20.865,41.7299995,65.7783966,,7
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,5:36,6:27,2190,,0.51,0.0,96.7010574,,21.25,42.5,78.7260971,,8
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,1.0,2190,,5:44,6:37,4808,,0.53,0.05,96.9849319,,20.865,41.7299995,79.33564,,9
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,5:58,6:53,4808,,0.55,0.08,93.2003403,,20.865,41.7299995,75.5510406,,12
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,6:16,7:10,2190,,0.54,0.0,96.7010574,,21.25,42.5,78.7260971,,15
13410,PARX,5:52,26:03,PARX,20.05,342.77,PARX,Regular,5021.0,1.0,2190,,6:18,7:14,4808,,0.56,0.07,88.1576691,,20.865,41.7299995,70.5083694,,16
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,6:26,7:20,2190,,0.54,0.0,79.3161774,,21.25,42.5,61.3412209,,17
13412,PARX,6:02,25:03,PARX,19.01,334.97,PARX,Regular,5021.0,1.0,2190,,6:28,7:24,4808,,0.56,0.07,88.1576691,,20.865,41.7299995,70.5083694,,18
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,6:34,7:31,2190,,0.57,0.0,96.7010574,,21.25,42.5,78.7260971,,19
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,6:38,7:35,4808,,0.57,0.07,89.7718048,,20.865,41.7299995,72.1225052,,20
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,2.0,4808,,6:42,7:40,2190,,0.58,0.0,84.9176636,,21.25,42.5,66.9426956,,21
13414,PARX,6:36,21:40,PARX,15.04,261.69,PARX,Regular,5021.0,2.0,4808,,6:51,7:49,2190,,0.58,0.0,96.7010574,,21.25,42.5,78.7260971,,23
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,7:01,8:01,2190,,1.0,0.07,85.9871674,,21.25,42.5,68.0121994,,25
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,7:20,8:19,4808,,0.59,0.07,88.714447,,20.865,41.7299995,71.065155,,28
13410,PARX,5:52,26:03,PARX,20.05,342.77,PARX,Regular,5021.0,2.0,4808,,7:21,8:21,2190,,1.0,0.08,82.1283264,,21.25,42.5,64.1533585,,29
13412,PARX,6:02,25:03,PARX,19.01,334.97,PARX,Regular,5021.0,2.0,4808,,7:31,8:31,2190,,1.0,0.08,82.1283264,,21.25,42.5,64.1533585,,31
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,7:39,8:39,4808,,1.0,0.07,86.5997467,,20.865,41.7299995,68.9504547,,32
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,7:42,8:42,2190,,1.0,0.07,83.0250702,,21.25,42.5,65.0501099,,33
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,1.0,2190,,7:49,8:49,4808,,1.0,0.07,81.2021255,,20.865,41.7299995,63.5528259,,34
13414,PARX,6:36,21:40,PARX,15.04,261.69,PARX,Regular,5021.0,1.0,2190,,8:00,8:59,4808,,0.59,0.07,89.7718048,,20.865,41.7299995,72.1225052,,36
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,8:09,9:09,4808,,1.0,0.07,61.138916,,20.865,41.7299995,43.4896164,,38
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,8:20,9:19,4808,,0.59,0.07,84.9354553,,20.865,41.7299995,67.2861557,,40
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,8:26,9:24,2190,,0.58,0.0,82.4376526,,21.25,42.5,64.4626923,,41
13410,PARX,5:52,26:03,PARX,20.05,342.77,PARX,Regular,5021.0,1.0,2190,,8:40,9:39,4808,,0.59,0.05,81.8432007,,20.865,41.7299995,64.1939011,,44
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,8:46,9:42,2190,,0.56,0.0,81.2925339,,21.25,42.5,63.3175659,,45
13412,PARX,6:02,25:03,PARX,19.01,334.97,PARX,Regular,5021.0,1.0,2190,,8:50,9:49,4808,,0.59,0.05,81.8432007,,20.865,41.7299995,64.1939011,,46
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,2.0,4808,,8:56,9:52,2190,,0.56,0.0,77.2040405,,21.25,42.5,59.2290764,,47
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,8:59,9:57,4808,,0.58,0.07,81.2590103,,20.865,41.7299995,63.6097145,,48
13414,PARX,6:36,21:40,PARX,15.04,261.69,PARX,Regular,5021.0,2.0,4808,,9:06,10:02,2190,,0.56,0.0,83.0250702,,21.25,42.5,65.0501099,,49
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,9:16,10:11,2190,,0.55,0.0,58.5443077,,21.25,42.5,40.5693436,,51
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,9:26,10:21,2190,,0.55,0.0,80.4150543,,21.25,42.5,62.4400902,,53
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,9:30,10:27,4808,,0.57,0.07,74.1005096,,20.865,41.7299995,56.4512177,,54
13410,PARX,5:52,26:03,PARX,20.05,342.77,PARX,Regular,5021.0,2.0,4808,,9:44,10:39,2190,,0.55,0.0,74.0059814,,21.25,42.5,56.0310135,,57
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,9:50,10:47,4808,,0.57,0.07,76.8202209,,20.865,41.7299995,59.1709213,,58
13412,PARX,6:02,25:03,PARX,19.01,334.97,PARX,Regular,5021.0,2.0,4808,,9:54,10:49,2190,,0.55,0.0,74.0059814,,21.25,42.5,56.0310135,,59
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,1.0,2190,,10:00,10:57,4808,,0.57,0.07,72.9833679,,20.865,41.7299995,55.3340683,,60
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,10:04,10:59,2190,,0.55,0.0,77.2580261,,21.25,42.5,59.2830658,,61
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,10:20,11:17,4808,,0.57,0.07,57.7053947,,20.865,41.7299995,40.0560989,,64
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,10:30,11:27,4808,,0.57,0.07,77.8906937,,20.865,41.7299995,60.241394,,66
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,10:34,11:29,2190,,0.55,0.0,70.6277008,,21.25,42.5,52.6527405,,67
13414,PARX,6:36,21:40,PARX,15.04,261.69,PARX,Regular,5021.0,1.0,2190,,10:40,11:37,4808,,0.57,0.07,64.8555603,,20.865,41.7299995,47.2062607,,68
13410,PARX,5:52,26:03,PARX,20.05,342.77,PARX,Regular,5021.0,1.0,2190,,10:49,11:47,4808,,0.58,0.07,73.9019547,,20.865,41.7299995,56.2526512,,70
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,10:54,11:49,2190,,0.55,0.09,73.0836182,,21.25,42.5,55.108654,,71
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,2.0,4808,,11:04,11:59,2190,,0.55,0.0,69.5984344,,21.25,42.5,51.6234741,,73
