Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:47,5:39,4808,20.865,41.7299995,0,2
Regular,JON_A,4:59,5:12,PC_9,6.171,12.342,1,880
Regular,6480,5:09,5:27,PC_5,8.062,16.1240005,2,361
Regular,PC_7,5:15,5:36,GMV_G,9.319,18.6380005,3,571
Regular,PC_5,5:27,5:56,HED_E,10.088,20.1809998,4,362
Regular,HED_D,5:37,6:07,PC_10,10.664,21.3279991,5,226
Regular,GMV_H,5:43,6:07,PC_7,9.153,18.3059998,6,573
Regular,2190,5:44,6:37,4808,20.865,41.7299995,7,9
Regular,PC_7,5:45,6:06,GMV_G,9.319,18.6380005,8,574
Regular,4808,5:46,6:38,2190,21.25,42.5,9,10
Regular,PC_10,6:07,6:41,HED_E,11.168,22.3409996,10,229
Regular,PC_9,6:07,6:22,JON_B,6.191,12.3870001,11,884
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,12,366
Regular,JON_A,6:13,6:27,PC_9,6.171,12.342,13,886
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,14,577
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,15,776
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,16,579
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,17,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,18,777
Regular,4808,6:42,7:40,2190,21.25,42.5,19,21
Regular,13421,6:55,7:13,6480,10.809,21.618,20,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,21,234
Regular,GMV_H,7:00,7:27,PC_7,9.153,18.3059998,22,583
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,23,780
Regular,13329,7:10,7:31,6480,11.706,23.4120007,24,215
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,25,237
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,26,781
Regular,PC_10,7:27,8:04,HED_E,11.168,22.3409996,27,242
Regular,2190,7:29,8:29,4808,20.865,41.7299995,28,30
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,29,586
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,30,894
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,31,786
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,32,379
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,33,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,34,34
Regular,13421,7:55,8:14,6480,10.809,21.618,35,206
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,36,696
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,37,589
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,38,900
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,39,697
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,40,254
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,41,501
