Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,6480,5:09,5:27,PC_5,8.062,16.1240005,0,361
Regular,PC_5,5:27,5:56,HED_E,10.088,20.1809998,1,362
Regular,JON_A,5:29,5:42,PC_9,6.171,12.342,2,881
Regular,PC_10,5:42,6:15,HED_E,11.168,22.3409996,3,227
Regular,HED_D,5:57,6:27,PC_10,10.664,21.3279991,4,228
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,5,366
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,6,230
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,7,231
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,8,777
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,9,889
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,10,780
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,11,235
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,12,892
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,13,781
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,14,376
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,15,244
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,16,786
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,17,696
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,18,383
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,19,697
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,20,253
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,21,501
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,22,387
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,23,256
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,24,504
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,25,390
Regular,PC_7,9:30,9:54,GMV_G,9.319,18.6380005,26,600
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,27,797
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,28,260
Regular,GMV_H,10:02,10:27,PC_7,9.153,18.3059998,29,603
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,30,910
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,31,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,32,397
Regular,PC_5,10:37,11:08,HED_E,10.088,20.1809998,33,399
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,34,400
Regular,HED_D,11:12,11:37,PC_5,9.931,19.8619995,35,402
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,36,807
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,37,266
Regular,PC_5,11:37,12:08,HED_E,10.088,20.1809998,38,405
