Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,JON_A,5:15,5:27,PC_7,5.133,10.2659998,2,770
Regular,13329,5:17,5:27,PC_3,4.645,9.28999996,3,685
Regular,4808,5:25,6:16,2190,21.25,42.5,4,6
Regular,PC_6,5:27,5:52,ÖS_J,8.581,17.1669998,5,489
Regular,PC_3,5:27,5:43,13329,4.783,9.5710001,6,686
Regular,PC_7,5:27,5:44,JON_B,5.137,10.2790003,7,771
Regular,4808,5:36,6:27,2190,21.25,42.5,8,8
Regular,HED_D,5:37,6:07,PC_10,10.664,21.3279991,9,226
Regular,PC_7,5:45,6:06,GMV_G,9.319,18.6380005,10,574
Regular,JON_A,5:45,5:57,PC_7,5.133,10.2659998,11,772
Regular,4808,5:46,6:38,2190,21.25,42.5,12,10
Regular,13329,5:47,5:57,PC_3,4.645,9.28999996,13,687
Regular,PC_5,5:57,6:27,HED_E,10.088,20.1809998,14,365
Regular,PC_3,5:57,6:13,13329,4.783,9.5710001,15,688
Regular,ÖS_H,6:04,6:27,PC_6,8.205,16.4099998,16,492
Regular,PC_10,6:07,6:41,HED_E,11.168,22.3409996,17,229
Regular,13329,6:15,6:27,PC_3,4.645,9.28999996,18,689
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,19,577
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,20,493
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,21,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,22,18
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,23,368
Regular,2190,6:38,7:35,4808,20.865,41.7299995,24,20
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,25,370
Regular,2190,6:48,7:45,4808,20.865,41.7299995,26,22
Regular,4808,6:51,7:49,2190,21.25,42.5,27,23
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,28,890
Regular,13421,6:55,7:13,6480,10.809,21.618,29,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,30,234
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,31,495
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,32,496
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,33,373
Regular,3127,7:22,7:36,13215,9.735,19.4699993,34,240
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,35,694
Regular,2190,7:29,8:29,4808,20.865,41.7299995,36,30
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,37,586
Regular,4808,7:31,8:31,2190,21.25,42.5,38,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,39,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,40,498
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,41,895
Regular,4808,7:42,8:42,2190,21.25,42.5,42,33
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,43,695
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,44,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,45,896
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,46,380
Regular,4808,7:52,8:52,2190,21.25,42.5,47,35
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,48,248
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,49,381
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,50,499
Regular,2190,8:00,8:59,4808,20.865,41.7299995,51,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,52,589
Regular,13421,8:25,8:43,6480,10.809,21.618,53,207
