Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,JON_A,4:45,4:57,PC_7,5.133,10.2659998,1,769
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,2,570
Regular,PC_5,4:57,5:26,HED_E,10.088,20.1809998,3,360
Regular,JON_A,4:59,5:12,PC_9,6.171,12.342,4,880
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,5,224
Regular,PC_7,5:15,5:36,GMV_G,9.319,18.6380005,6,571
Regular,13329,5:17,5:27,PC_3,4.645,9.28999996,7,685
Regular,4808,5:25,6:16,2190,21.25,42.5,8,6
Regular,PC_7,5:27,5:44,JON_B,5.137,10.2790003,9,771
Regular,HED_D,5:34,5:57,PC_5,9.931,19.8619995,10,363
Regular,ÖS_H,5:34,5:57,PC_6,8.205,16.4099998,11,490
Regular,GMV_H,5:43,6:07,PC_7,9.153,18.3059998,12,573
Regular,JON_A,5:45,5:57,PC_7,5.133,10.2659998,13,772
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,14,364
Regular,PC_5,5:57,6:27,HED_E,10.088,20.1809998,15,365
Regular,PC_6,5:57,6:23,ÖS_J,8.581,17.1669998,16,491
Regular,PC_7,5:57,6:14,JON_B,5.137,10.2790003,17,773
Regular,GMV_H,6:03,6:27,PC_7,9.153,18.3059998,18,575
Regular,PC_9,6:07,6:22,JON_B,6.191,12.3870001,19,884
Regular,PC_7,6:10,6:31,GMV_G,9.319,18.6380005,20,576
Regular,JON_A,6:13,6:27,PC_9,6.171,12.342,21,886
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,22,775
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,23,776
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,24,690
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,25,579
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,26,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,27,888
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,28,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,29,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,30,369
Regular,13329,6:40,7:00,6480,11.706,23.4120007,31,214
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,32,580
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,33,691
