Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,2,570
Regular,6480,5:09,5:27,PC_5,8.062,16.1240005,3,361
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,4,224
Regular,JON_A,5:15,5:27,PC_7,5.133,10.2659998,5,770
Regular,4808,5:25,6:16,2190,21.25,42.5,6,6
Regular,PC_5,5:27,5:56,HED_E,10.088,20.1809998,7,362
Regular,PC_3,5:27,5:43,13329,4.783,9.5710001,8,686
Regular,JON_A,5:29,5:42,PC_9,6.171,12.342,9,881
Regular,PC_10,5:42,6:15,HED_E,11.168,22.3409996,10,227
Regular,4808,5:46,6:38,2190,21.25,42.5,11,10
Regular,13329,5:47,5:57,PC_3,4.645,9.28999996,12,687
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,13,364
Regular,PC_3,5:57,6:13,13329,4.783,9.5710001,14,688
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,15,366
Regular,13329,6:15,6:27,PC_3,4.645,9.28999996,16,689
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,17,230
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,18,775
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,19,493
Regular,2190,6:28,7:24,4808,20.865,41.7299995,20,18
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,21,777
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,22,778
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,23,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,24,22
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,25,372
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,26,496
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,27,780
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,28,892
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,29,781
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,30,376
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,31,694
Regular,2190,7:29,8:29,4808,20.865,41.7299995,32,30
Regular,4808,7:31,8:31,2190,21.25,42.5,33,31
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,34,243
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,35,695
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,36,786
Regular,4808,7:52,8:52,2190,21.25,42.5,37,35
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,38,499
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,39,696
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,40,251
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,41,383
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,42,697
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,43,501
Regular,ÖS_H,8:34,8:57,PC_6,8.205,16.4099998,44,502
Regular,4808,8:36,9:33,2190,21.25,42.5,45,43
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,46,387
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,47,255
Regular,2190,8:50,9:49,4808,20.865,41.7299995,48,46
Regular,PC_5,8:57,9:28,HED_E,10.088,20.1809998,49,389
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,50,504
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,51,390
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,52,907
