Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_7,4:45,5:06,GMV_G,9.319,18.6380005,0,569
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,1,570
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,2,224
Regular,GMV_H,5:18,5:42,PC_7,9.153,18.3059998,3,572
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,4,364
Regular,JON_A,5:54,6:07,PC_9,6.171,12.342,5,883
Regular,4808,5:56,6:48,2190,21.25,42.5,6,11
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,7,367
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,8,775
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,9,778
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,10,371
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,11,372
Regular,2190,6:58,7:56,4808,20.865,41.7299995,12,24
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,13,375
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,14,243
Regular,3127,7:53,8:07,13215,9.735,19.4699993,15,247
Regular,4808,8:03,9:03,2190,21.25,42.5,16,37
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,17,251
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,18,899
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,19,902
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,20,255
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,21,700
Regular,2190,9:09,10:07,4808,20.865,41.7299995,22,50
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,23,701
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,24,907
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,25,702
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,26,908
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,27,703
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,28,259
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,29,508
Regular,4808,10:14,11:09,2190,21.25,42.5,30,63
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,31,512
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,32,264
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,33,710
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,34,711
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,35,915
Regular,2190,11:19,12:17,4808,20.865,41.7299995,36,76
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,37,516
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,38,916
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,39,267
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,40,520
Regular,4808,12:24,13:20,2190,21.25,42.5,41,89
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,42,716
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,43,271
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,44,717
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,45,523
Regular,PC_9,13:07,13:22,JON_B,6.191,12.3870001,46,923
Regular,2190,13:30,14:29,4808,20.865,41.7299995,47,102
Regular,JON_A,13:34,13:47,PC_9,6.171,12.342,48,926
Regular,ÖS_H,13:35,13:57,PC_6,8.205,16.4099998,49,526
Regular,PC_7,13:50,14:15,GMV_G,9.319,18.6380005,50,630
Regular,PC_6,13:57,14:24,ÖS_J,8.581,17.1669998,51,527
Regular,GMV_H,14:22,14:47,PC_7,9.153,18.3059998,52,633
Regular,ÖS_H,14:35,14:57,PC_6,8.205,16.4099998,53,530
Regular,4808,14:36,15:32,2190,21.25,42.5,54,115
Regular,PC_10,14:47,15:22,HED_E,11.168,22.3409996,55,288
Regular,PC_3,14:57,15:13,13329,4.783,9.5710001,56,726
Regular,13329,15:15,15:27,PC_3,4.645,9.28999996,57,727
Regular,PC_9,15:27,15:44,JON_B,6.191,12.3870001,58,940
Regular,HED_D,15:29,15:57,PC_5,9.931,19.8619995,59,433
Regular,2190,15:38,16:41,4808,20.865,41.7299995,60,128
Regular,JON_A,15:53,16:07,PC_9,6.171,12.342,61,943
Regular,PC_7,15:57,16:14,JON_B,5.137,10.2790003,62,835
Regular,13215,16:07,16:24,3127,10.033,20.066,63,307
Regular,HED_D,16:25,16:57,PC_10,10.664,21.3279991,64,310
Regular,JON_A,16:25,16:37,PC_7,5.133,10.2659998,65,838
Regular,PC_7,16:37,16:54,JON_B,5.137,10.2790003,66,839
Regular,4808,16:48,17:46,2190,21.25,42.5,67,141
Regular,PC_6,16:57,17:24,ÖS_J,8.581,17.1669998,68,539
Regular,JON_A,17:05,17:17,PC_7,5.133,10.2659998,69,842
Regular,PC_7,17:17,17:34,JON_B,5.137,10.2790003,70,843
Regular,ÖS_H,17:34,17:57,PC_6,8.205,16.4099998,71,542
