Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,2,570
Regular,JON_A,4:59,5:12,PC_9,6.171,12.342,3,880
Regular,6480,5:09,5:27,PC_5,8.062,16.1240005,4,361
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,5,224
Regular,PC_7,5:15,5:36,GMV_G,9.319,18.6380005,6,571
Regular,13329,5:17,5:27,PC_3,4.645,9.28999996,7,685
Regular,4808,5:25,6:16,2190,21.25,42.5,8,6
Regular,PC_5,5:27,5:56,HED_E,10.088,20.1809998,9,362
Regular,PC_6,5:27,5:52,ÖS_J,8.581,17.1669998,10,489
Regular,PC_7,5:27,5:44,JON_B,5.137,10.2790003,11,771
Regular,JON_A,5:29,5:42,PC_9,6.171,12.342,12,881
Regular,PC_10,5:42,6:15,HED_E,11.168,22.3409996,13,227
Regular,GMV_H,5:43,6:07,PC_7,9.153,18.3059998,14,573
Regular,JON_A,5:45,5:57,PC_7,5.133,10.2659998,15,772
Regular,4808,5:46,6:38,2190,21.25,42.5,16,10
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,17,364
Regular,HED_D,5:57,6:27,PC_10,10.664,21.3279991,18,228
Regular,PC_5,5:57,6:27,HED_E,10.088,20.1809998,19,365
Regular,ÖS_H,6:04,6:27,PC_6,8.205,16.4099998,20,492
Regular,PC_9,6:07,6:22,JON_B,6.191,12.3870001,21,884
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,22,366
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,23,230
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,24,775
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,25,776
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,26,231
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,27,887
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,28,368
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,29,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,30,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,31,777
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,32,778
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,33,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,34,22
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,35,890
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,36,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,37,495
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,38,780
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,39,235
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,40,373
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,41,891
Regular,13329,7:10,7:31,6480,11.706,23.4120007,42,215
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,43,584
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,44,892
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,45,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,46,239
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,47,781
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,48,783
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,49,376
Regular,2190,7:29,8:29,4808,20.865,41.7299995,50,30
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,51,498
