Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_7,4:45,5:06,GMV_G,9.319,18.6380005,0,569
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,GMV_H,5:18,5:42,PC_7,9.153,18.3059998,2,572
Regular,PC_10,5:42,6:15,HED_E,11.168,22.3409996,3,227
Regular,4808,5:56,6:48,2190,21.25,42.5,4,11
Regular,HED_D,5:57,6:27,PC_10,10.664,21.3279991,5,228
Regular,2190,5:58,6:53,4808,20.865,41.7299995,6,12
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,7,367
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,8,373
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,9,238
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,10,893
Regular,2190,7:29,8:29,4808,20.865,41.7299995,11,30
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,12,380
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,13,588
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,14,898
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,15,249
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,16,787
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,17,382
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,18,383
Regular,2190,8:20,9:19,4808,20.865,41.7299995,19,40
Regular,4808,8:36,9:33,2190,21.25,42.5,20,43
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,21,391
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,22,599
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,23,394
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,24,508
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,25,910
Regular,4808,10:14,11:09,2190,21.25,42.5,26,63
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,27,801
Regular,2190,10:30,11:27,4808,20.865,41.7299995,28,66
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,29,512
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,30,401
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,31,711
Regular,4808,11:24,12:19,2190,21.25,42.5,32,77
