Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,4808,4:50,5:41,2190,21.25,42.5,0,3
Regular,JON_A,4:59,5:12,PC_9,6.171,12.342,1,880
Regular,PC_7,5:15,5:36,GMV_G,9.319,18.6380005,2,571
Regular,GMV_H,5:43,6:07,PC_7,9.153,18.3059998,3,573
Regular,2190,5:58,6:53,4808,20.865,41.7299995,4,12
Regular,PC_9,6:07,6:22,JON_B,6.191,12.3870001,5,884
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,6,776
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,7,369
Regular,4808,6:51,7:49,2190,21.25,42.5,8,23
Regular,4808,7:01,8:01,2190,21.25,42.5,9,25
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,10,237
Regular,13421,7:55,8:14,6480,10.809,21.618,11,206
Regular,2190,8:00,8:59,4808,20.865,41.7299995,12,36
Regular,2190,8:20,9:19,4808,20.865,41.7299995,13,40
Regular,13329,8:40,8:59,6480,11.706,23.4120007,14,218
Regular,4808,9:06,10:02,2190,21.25,42.5,15,49
Regular,4808,9:26,10:21,2190,21.25,42.5,16,53
Regular,2190,10:30,11:27,4808,20.865,41.7299995,17,66
Regular,2190,10:40,11:37,4808,20.865,41.7299995,18,68
Regular,4808,11:34,12:29,2190,21.25,42.5,19,79
Regular,4808,11:44,12:39,2190,21.25,42.5,20,81
Regular,2190,12:49,13:47,4808,20.865,41.7299995,21,94
Regular,2190,13:20,14:19,4808,20.865,41.7299995,22,100
Regular,4808,13:54,14:50,2190,21.25,42.5,23,107
Regular,4808,14:26,15:22,2190,21.25,42.5,24,113
Regular,2190,14:59,16:01,4808,20.865,41.7299995,25,120
Regular,2190,15:29,16:32,4808,20.865,41.7299995,26,126
Regular,HED_D,15:35,16:07,PC_10,10.664,21.3279991,27,300
Regular,PC_9,16:07,16:24,JON_B,6.191,12.3870001,28,944
Regular,4808,16:08,17:07,2190,21.25,42.5,29,133
Regular,JON_A,16:33,16:47,PC_9,6.171,12.342,30,948
Regular,4808,16:38,17:37,2190,21.25,42.5,31,139
Regular,13215,16:47,17:04,3127,10.033,20.066,32,316
Regular,HED_D,17:05,17:37,PC_10,10.664,21.3279991,33,318
Regular,2190,17:22,18:20,4808,20.865,41.7299995,34,148
Regular,PC_7,17:37,17:54,JON_B,5.137,10.2790003,35,845
Regular,2190,17:51,18:48,4808,20.865,41.7299995,36,154
Regular,JON_A,18:05,18:17,PC_7,5.133,10.2659998,37,848
Regular,PC_7,18:17,18:34,JON_B,5.137,10.2790003,38,849
Regular,4808,18:27,19:20,2190,21.25,42.5,39,161
Regular,JON_A,18:45,18:57,PC_7,5.133,10.2659998,40,852
Regular,4808,18:56,19:49,2190,21.25,42.5,41,165
Regular,PC_5,18:57,19:26,HED_E,10.088,20.1809998,42,462
Regular,HED_D,19:33,19:57,PC_5,9.931,19.8619995,43,465
Regular,PC_3,19:57,20:13,13329,4.783,9.5710001,44,748
Regular,2190,20:04,21:00,4808,20.865,41.7299995,45,174
Regular,13329,20:16,20:27,PC_3,4.645,9.28999996,46,749
Regular,PC_7,20:27,20:44,JON_B,5.137,10.2790003,47,859
Regular,2190,20:35,21:30,4808,20.865,41.7299995,48,178
Regular,JON_A,20:45,20:57,PC_7,5.133,10.2659998,49,860
Regular,PC_7,20:57,21:14,JON_B,5.137,10.2790003,50,861
Regular,4808,21:12,22:04,2190,21.25,42.5,51,183
Regular,JON_A,21:15,21:27,PC_7,5.133,10.2659998,52,862
Regular,PC_5,21:27,21:55,HED_E,10.088,20.1809998,53,472
Regular,HED_D,22:03,22:27,PC_5,9.931,19.8619995,54,475
Regular,2190,22:10,23:05,4808,20.865,41.7299995,55,188
Regular,PC_6,22:27,22:52,ÖS_J,8.581,17.1669998,56,561
Regular,ÖS_H,23:06,23:27,PC_6,8.205,16.4099998,57,564
Regular,4808,23:16,24:06,2190,21.25,42.5,58,195
Regular,PC_6,23:27,23:52,ÖS_J,8.581,17.1669998,59,565
Regular,ÖS_H,24:06,24:27,PC_6,8.205,16.4099998,60,568
Regular,PC_7,24:27,24:44,JON_B,5.137,10.2790003,61,875
Regular,JON_A,24:45,24:57,PC_7,5.133,10.2659998,62,876
Regular,PC_3,24:57,25:13,13329,4.783,9.5710001,63,767
Regular,13329,25:16,25:27,PC_3,4.645,9.28999996,64,768
Regular,PC_9,25:27,25:42,JON_B,6.191,12.3870001,65,986
