Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,0,570
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,1,224
Regular,ÖS_H,5:34,5:57,PC_6,8.205,16.4099998,2,490
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,3,364
Regular,PC_7,5:57,6:14,JON_B,5.137,10.2790003,4,773
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,5,775
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,6,888
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,7,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,8,233
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,9,372
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,10,377
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,11,243
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,12,787
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,13,251
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,14,790
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,15,791
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,16,255
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,17,794
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,18,391
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,19,907
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,20,908
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,21,259
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,22,394
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,23,801
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,24,804
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,25,264
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,26,401
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,27,915
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,28,404
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,29,916
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,30,267
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,31,811
