Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_7,4:45,5:06,GMV_G,9.319,18.6380005,0,569
Regular,GMV_H,4:48,5:12,PC_7,9.153,18.3059998,1,570
Regular,4808,4:50,5:41,2190,21.25,42.5,2,3
Regular,JON_A,4:59,5:12,PC_9,6.171,12.342,3,880
Regular,6480,5:09,5:27,PC_5,8.062,16.1240005,4,361
Regular,PC_10,5:12,5:45,HED_E,11.168,22.3409996,5,224
Regular,PC_7,5:15,5:36,GMV_G,9.319,18.6380005,6,571
Regular,GMV_H,5:18,5:42,PC_7,9.153,18.3059998,7,572
Regular,PC_5,5:27,5:56,HED_E,10.088,20.1809998,8,362
Regular,ÖS_H,5:34,5:57,PC_6,8.205,16.4099998,9,490
Regular,GMV_H,5:43,6:07,PC_7,9.153,18.3059998,10,573
Regular,HED_D,5:53,6:17,PC_5,9.931,19.8619995,11,364
Regular,JON_A,5:54,6:07,PC_9,6.171,12.342,12,883
Regular,PC_7,5:57,6:14,JON_B,5.137,10.2790003,13,773
Regular,2190,5:58,6:53,4808,20.865,41.7299995,14,12
Regular,PC_9,6:07,6:22,JON_B,6.191,12.3870001,15,884
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,16,366
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,17,367
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,18,775
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,19,776
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,20,888
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,21,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,22,777
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,23,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,24,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,25,370
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,26,581
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,27,371
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,28,372
Regular,4808,7:01,8:01,2190,21.25,42.5,29,25
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,30,780
Regular,13329,7:10,7:31,6480,11.706,23.4120007,31,215
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,32,237
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,33,375
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,34,781
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,35,585
Regular,3127,7:22,7:36,13215,9.735,19.4699993,36,240
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,37,377
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,38,243
Regular,13329,7:40,8:01,6480,11.706,23.4120007,39,216
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,40,895
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,41,786
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,42,246
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,43,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,44,897
Regular,3127,7:53,8:07,13215,9.735,19.4699993,45,247
Regular,13421,7:55,8:14,6480,10.809,21.618,46,206
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,47,381
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,48,696
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,49,787
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,50,251
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,51,899
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,52,900
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,53,697
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,54,384
Regular,2190,8:20,9:19,4808,20.865,41.7299995,55,40
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,56,790
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,57,254
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,58,501
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,59,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,60,902
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,61,791
Regular,13329,8:40,8:59,6480,11.706,23.4120007,62,218
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,63,255
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,64,388
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,65,700
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,66,504
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,67,794
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,68,598
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,69,701
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,70,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,71,795
