Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:47,5:39,4808,20.865,41.7299995,0,2
Regular,4808,4:50,5:41,2190,21.25,42.5,1,3
Regular,4808,5:10,6:01,2190,21.25,42.5,2,5
Regular,JON_A,5:29,5:42,PC_9,6.171,12.342,3,881
Regular,HED_D,5:37,6:07,PC_10,10.664,21.3279991,4,226
Regular,PC_10,5:42,6:15,HED_E,11.168,22.3409996,5,227
Regular,2190,5:44,6:37,4808,20.865,41.7299995,6,9
Regular,4808,5:46,6:38,2190,21.25,42.5,7,10
Regular,2190,5:58,6:53,4808,20.865,41.7299995,8,12
Regular,PC_10,6:07,6:41,HED_E,11.168,22.3409996,9,229
Regular,2190,6:08,7:03,4808,20.865,41.7299995,10,14
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,11,230
Regular,2190,6:18,7:14,4808,20.865,41.7299995,12,16
Regular,2190,6:28,7:24,4808,20.865,41.7299995,13,18
Regular,4808,6:42,7:40,2190,21.25,42.5,14,21
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,15,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,16,889
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,17,234
Regular,4808,7:01,8:01,2190,21.25,42.5,18,25
Regular,13329,7:10,7:31,6480,11.706,23.4120007,19,215
Regular,4808,7:11,8:11,2190,21.25,42.5,20,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,21,892
Regular,4808,7:21,8:21,2190,21.25,42.5,22,29
Regular,3127,7:22,7:36,13215,9.735,19.4699993,23,240
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,24,376
Regular,2190,7:29,8:29,4808,20.865,41.7299995,25,30
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,26,586
Regular,4808,7:31,8:31,2190,21.25,42.5,27,31
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,28,895
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,29,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,30,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,31,34
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,32,381
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,33,589
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,34,383
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,35,900
Regular,2190,8:20,9:19,4808,20.865,41.7299995,36,40
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,37,254
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,38,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,39,42
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,40,386
