Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,4808,4:30,5:21,2190,21.25,42.5,0,1
Regular,2190,5:26,6:19,4808,20.865,41.7299995,1,7
Regular,PC_7,5:45,6:06,GMV_G,9.319,18.6380005,2,574
Regular,HED_D,5:57,6:27,PC_10,10.664,21.3279991,3,228
Regular,PC_7,6:10,6:31,GMV_G,9.319,18.6380005,4,576
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,5,577
Regular,4808,6:26,7:20,2190,21.25,42.5,6,17
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,7,231
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,8,580
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,9,581
Regular,13421,6:55,7:13,6480,10.809,21.618,10,204
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,11,235
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,12,236
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,13,238
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,14,585
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,15,894
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,16,244
Regular,3127,7:46,8:00,13215,9.735,19.4699993,17,245
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,18,246
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,19,379
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,20,249
Regular,2190,8:09,9:09,4808,20.865,41.7299995,21,38
Regular,13329,8:10,8:30,6480,11.706,23.4120007,22,217
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,23,253
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,24,592
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,25,256
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,26,904
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,27,596
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,28,906
Regular,4808,9:16,10:11,2190,21.25,42.5,29,51
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,30,257
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,31,505
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,32,260
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,33,509
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,34,397
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,35,262
Regular,2190,10:20,11:17,4808,20.865,41.7299995,36,64
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,37,706
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,38,708
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,39,608
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,40,400
