Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,4:27,5:19,4808,20.865,41.7299995,0,0
Regular,2190,4:47,5:39,4808,20.865,41.7299995,1,2
Regular,2190,5:07,5:59,4808,20.865,41.7299995,2,4
Regular,4808,5:25,6:16,2190,21.25,42.5,3,6
Regular,PC_6,5:27,5:52,ÖS_J,8.581,17.1669998,4,489
Regular,4808,5:36,6:27,2190,21.25,42.5,5,8
Regular,4808,5:46,6:38,2190,21.25,42.5,6,10
Regular,ÖS_H,6:04,6:27,PC_6,8.205,16.4099998,7,492
Regular,4808,6:06,6:59,2190,21.25,42.5,8,13
Regular,4808,6:16,7:10,2190,21.25,42.5,9,15
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,10,887
Regular,2190,6:38,7:35,4808,20.865,41.7299995,11,20
Regular,2190,6:48,7:45,4808,20.865,41.7299995,12,22
Regular,4808,6:51,7:49,2190,21.25,42.5,13,23
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,14,890
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,15,373
Regular,2190,7:09,8:08,4808,20.865,41.7299995,16,26
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,17,584
Regular,2190,7:20,8:19,4808,20.865,41.7299995,18,28
Regular,2190,7:29,8:29,4808,20.865,41.7299995,19,30
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,20,587
Regular,4808,7:42,8:42,2190,21.25,42.5,21,33
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,22,380
Regular,4808,7:52,8:52,2190,21.25,42.5,23,35
Regular,2190,8:00,8:59,4808,20.865,41.7299995,24,36
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,25,590
Regular,4808,8:15,9:14,2190,21.25,42.5,26,39
Regular,13421,8:25,8:43,6480,10.809,21.618,27,207
Regular,4808,8:26,9:24,2190,21.25,42.5,28,41
Regular,4808,8:36,9:33,2190,21.25,42.5,29,43
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,30,594
Regular,2190,8:59,9:57,4808,20.865,41.7299995,31,48
Regular,4808,9:06,10:02,2190,21.25,42.5,32,49
Regular,2190,9:20,10:17,4808,20.865,41.7299995,33,52
Regular,2190,9:30,10:27,4808,20.865,41.7299995,34,54
Regular,2190,9:40,10:37,4808,20.865,41.7299995,35,56
Regular,4808,10:04,10:59,2190,21.25,42.5,36,61
Regular,2190,10:10,11:07,4808,20.865,41.7299995,37,62
Regular,4808,10:24,11:19,2190,21.25,42.5,38,65
Regular,4808,10:34,11:29,2190,21.25,42.5,39,67
Regular,2190,10:40,11:37,4808,20.865,41.7299995,40,68
Regular,4808,10:44,11:39,2190,21.25,42.5,41,69
Regular,2190,11:09,12:07,4808,20.865,41.7299995,42,74
Regular,4808,11:14,12:09,2190,21.25,42.5,43,75
Regular,2190,11:29,12:27,4808,20.865,41.7299995,44,78
Regular,2190,11:39,12:37,4808,20.865,41.7299995,45,80
Regular,4808,11:44,12:39,2190,21.25,42.5,46,81
Regular,2190,11:49,12:47,4808,20.865,41.7299995,47,82
Regular,4808,12:14,13:09,2190,21.25,42.5,48,87
Regular,2190,12:19,13:17,4808,20.865,41.7299995,49,88
Regular,4808,12:34,13:30,2190,21.25,42.5,50,91
Regular,4808,12:44,13:40,2190,21.25,42.5,51,93
Regular,4808,12:54,13:50,2190,21.25,42.5,52,95
Regular,2190,13:20,14:19,4808,20.865,41.7299995,53,100
Regular,4808,13:24,14:20,2190,21.25,42.5,54,101
Regular,2190,13:40,14:39,4808,20.865,41.7299995,55,104
Regular,2190,13:50,14:49,4808,20.865,41.7299995,56,106
Regular,2190,14:00,14:59,4808,20.865,41.7299995,57,108
